head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence,donor_token_prob_delta,donor_token_prob_increase_rate,donor_token_logit_delta,donor_token_rank_pre,donor_token_rank_post,donor_token_rank_increased
L0.H0,0,What is the capital of Sudan? Answer:,-0.00537109375,-0.0234375,False,1,2.9811432361602783,3.0077786445617676,0.026635408401489258,-2.1886429749429226e-05,-1.52587890625e-05,-0.017679558011049725,-0.03125,56,56,False
L0.H0,1,What is the capital of Zimbabwe? Answer:,0.005615234375,0.015625,False,1,3.7935118675231934,3.7822766304016113,-0.011235237121582031,0.0002867915900424123,1.9073486328125e-06,0.002122015915119363,0.00390625,74,74,False
L0.H0,2,What is the capital of South Africa? Answer:,0.001708984375,0.0078125,False,1,2.7662651538848877,2.760235548019409,-0.006029605865478516,0.00010252596985083073,-7.152557373046875e-07,-0.02158273381294964,-0.01953125,639,647,False
L0.H0,3,What is the capital of Uganda? Answer:,-0.00244140625,-0.015625,False,1,4.547748565673828,4.565555572509766,0.0178070068359375,0.0002529533812776208,0.0,0.0,-0.001953125,2664,2694,False
L0.H0,4,What is the capital of Senegal? Answer:,0.0048828125,0.0234375,False,1,2.9316840171813965,2.902311325073242,-0.029372692108154297,-0.0002670597459655255,1.1444091796875e-05,0.0076384468491406746,0.0234375,53,53,False
L0.H0,5,What is the capital of Tanzania? Answer:,0.00146484375,0.0078125,False,1,2.0048956871032715,1.9978177547454834,-0.007077932357788086,0.00038621583371423185,-9.5367431640625e-06,-0.005382131324004306,0.0,19,19,False
L0.H0,6,What is the capital of Zambia? Answer:,-0.001220703125,0.0,False,1,3.3324787616729736,3.326997756958008,-0.00548100471496582,-5.301575583871454e-05,0.0,0.0,0.009765625,2605,2603,True
L0.H0,7,What is the capital of Tunisia? Answer:,0.001708984375,0.015625,False,1,4.17183780670166,4.160070896148682,-0.011766910552978516,0.0001693142403382808,-1.239776611328125e-05,-0.018105849582172703,-0.0078125,116,116,False
L0.H0,8,What is the capital of Ghana? Answer:,-0.00390625,-0.015625,False,1,2.5180203914642334,2.5406088829040527,0.022588491439819336,0.0005319908377714455,-4.76837158203125e-06,-0.017226528854435832,-0.02734375,130,131,False
L0.H0,9,What is the capital of Algeria? Answer:,0.00830078125,0.0390625,False,1,3.1813113689422607,3.1279897689819336,-0.05332159996032715,0.0006870781071484089,-1.049041748046875e-05,-0.03793103448275862,-0.015625,164,166,False
