head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence
L0.H0,0,"Earth is a planet.
Sun is a",0.00048828125,-0.015625,False,1,0.9316998720169067,0.931291937828064,-0.00040793418884277344,0.000198635010747239
L0.H0,1,"Earth is a planet.
Cygnus X-1 is a",-0.0006103515625,-0.0078125,False,1,4.00606632232666,4.003608226776123,-0.0024580955505371094,0.00037613516906276345
L0.H0,2,"Earth is a planet.
Triton is a",-0.000732421875,0.0078125,False,1,3.0459084510803223,3.0426383018493652,-0.0032701492309570312,4.030657873954624e-05
L0.H0,3,"Earth is a planet.
Mars is a",-0.0009765625,-0.015625,False,1,2.3795838356018066,2.387540578842163,0.007956743240356445,-0.00012246952974237502
L0.H0,4,"Earth is a planet.
Milky Way is a",0.00537109375,0.0,False,1,2.347846269607544,2.353280782699585,0.005434513092041016,4.3888037907890975e-05
L0.H0,5,"Earth is a planet.
Sirius is a",-0.00341796875,-0.015625,False,1,2.2075181007385254,2.229139804840088,0.0216217041015625,7.672082574572414e-05
L0.H0,6,"Earth is a planet.
Halley is a",0.0032958984375,0.0234375,False,1,5.3434271812438965,5.347402095794678,0.00397491455078125,0.0004932577721774578
L0.H0,7,"Earth is a planet.
Andromeda is a",0.003173828125,0.0078125,False,1,3.306943416595459,3.300645589828491,-0.0062978267669677734,0.00022849225206300616
L0.H0,8,"Earth is a planet.
Vega is a",-0.0009765625,-0.0078125,False,1,2.9660632610321045,2.9809212684631348,0.014858007431030273,0.0004283004382159561
L0.H0,9,"Earth is a planet.
Neptune is a",-0.01220703125,-0.03125,False,1,1.4589310884475708,1.4772112369537354,0.01828014850616455,0.0004604487621691078
L0.H0,10,"Earth is a planet.
Betelgeuse is a",-0.001953125,0.0,False,1,2.380758285522461,2.377207040786743,-0.0035512447357177734,0.0001722022716421634
L0.H0,11,"Earth is a planet.
Enceladus is a",0.0068359375,0.0234375,False,1,2.842893600463867,2.814133644104004,-0.02875995635986328,0.0003205994435120374
L0.H0,12,"Earth is a planet.
Saturn is a",-0.00341796875,-0.03125,False,1,2.010709285736084,2.0284667015075684,0.017757415771484375,-1.575323403812945e-05
L0.H0,13,"Earth is a planet.
Phobos is a",0.001953125,0.0,False,1,3.1943540573120117,3.2015488147735596,0.0071947574615478516,4.782715768669732e-05
L0.H0,14,"Earth is a planet.
Mercury is a",-0.00048828125,-0.015625,False,1,1.1486059427261353,1.1531463861465454,0.004540443420410156,-3.439984720898792e-05
L0.H0,15,"Earth is a planet.
Regulus is a",-0.002197265625,0.0,False,1,3.0374107360839844,3.046659469604492,0.009248733520507812,0.00023361864441540092
L0.H0,16,"Earth is a planet.
Deimos is a",0.001220703125,0.0078125,False,1,2.7552807331085205,2.7433114051818848,-0.011969327926635742,0.0002072893112199381
L0.H0,17,"Earth is a planet.
Venus is a",-0.0048828125,0.0,False,1,2.188109874725342,2.180584192276001,-0.00752568244934082,0.00013081503857392818
L0.H0,18,"Earth is a planet.
Ganymede is a",0.0068359375,0.03125,False,1,2.5526793003082275,2.5211641788482666,-0.03151512145996094,0.00023920508101582527
L0.H0,19,"Earth is a planet.
Uranus is a",-0.00390625,-0.03125,False,1,1.2364872694015503,1.2529183626174927,0.016431093215942383,-9.180053893942386e-05
L0.H0,20,"Earth is a planet.
Deneb is a",-0.005126953125,-0.0078125,False,1,2.5301902294158936,2.5411837100982666,0.010993480682373047,0.000124522513942793
L0.H0,21,"Earth is a planet.
Callisto is a",0.00390625,0.015625,False,1,2.023972272872925,2.002810478210449,-0.021161794662475586,0.0002699541219044477
L0.H0,22,"Earth is a planet.
Procyon is a",0.001708984375,0.0078125,False,1,3.240971565246582,3.2461302280426025,0.005158662796020508,0.0001932698069140315
L0.H0,23,"Earth is a planet.
Io is a",-0.00244140625,-0.015625,False,1,2.676722526550293,2.687586545944214,0.010864019393920898,2.5785615434870124e-05
L0.H0,24,"Earth is a planet.
Arcturus is a",-0.0029296875,-0.015625,False,1,2.375012159347534,2.386401653289795,0.011389493942260742,0.00024259896599687636
L0.H0,25,"Earth is a planet.
Rhea is a",0.009033203125,0.03125,False,1,3.4962642192840576,3.4954328536987305,-0.0008313655853271484,0.00028649717569351196
L0.H0,26,"Earth is a planet.
Cassiopeia is a",0.005126953125,0.0234375,False,1,3.259800672531128,3.2512640953063965,-0.008536577224731445,2.9554299544543028e-05
L0.H1,0,"Earth is a planet.
Sun is a",-0.0009765625,-0.015625,False,1,0.9316998720169067,0.9358339309692383,0.004134058952331543,-0.00015578116290271282
L0.H1,1,"Earth is a planet.
Cygnus X-1 is a",-0.001708984375,-0.0234375,False,1,4.00606632232666,4.020233154296875,0.014166831970214844,0.00011975187226198614
L0.H1,2,"Earth is a planet.
Triton is a",-0.0009765625,0.0,False,1,3.0459084510803223,3.041977882385254,-0.003930568695068359,-2.7135421987622976e-05
L0.H1,3,"Earth is a planet.
Mars is a",0.00830078125,0.03125,False,1,2.3795838356018066,2.336435317993164,-0.04314851760864258,-0.00016363791655749083
L0.H1,4,"Earth is a planet.
Milky Way is a",-0.001220703125,-0.015625,False,1,2.347846269607544,2.3595166206359863,0.011670351028442383,-7.788321090629324e-05
L0.H1,5,"Earth is a planet.
Sirius is a",-0.005859375,-0.0234375,False,1,2.2075181007385254,2.2309696674346924,0.023451566696166992,0.0001978099171537906
L0.H1,6,"Earth is a planet.
Halley is a",-0.0023193359375,-0.0234375,False,1,5.3434271812438965,5.3489227294921875,0.005495548248291016,-3.0031587812118232e-05
L0.H1,7,"Earth is a planet.
Andromeda is a",0.00048828125,0.0,False,1,3.306943416595459,3.3053359985351562,-0.0016074180603027344,0.0002267461095470935
L0.H1,8,"Earth is a planet.
Vega is a",-0.004150390625,-0.015625,False,1,2.9660632610321045,2.974745273590088,0.008682012557983398,0.0002942545397672802
L0.H1,9,"Earth is a planet.
Neptune is a",-0.0048828125,-0.03125,False,1,1.4589310884475708,1.4775974750518799,0.018666386604309082,0.00031749793561175466
L0.H1,10,"Earth is a planet.
Betelgeuse is a",-0.00439453125,-0.015625,False,1,2.380758285522461,2.3922643661499023,0.011506080627441406,3.7124031223356724e-05
L0.H1,11,"Earth is a planet.
Enceladus is a",-0.0029296875,-0.015625,False,1,2.842893600463867,2.8551526069641113,0.01225900650024414,0.0001213918294524774
L0.H1,12,"Earth is a planet.
Saturn is a",0.0087890625,0.03125,False,1,2.010709285736084,1.973283290863037,-0.037425994873046875,0.00016031868290156126
L0.H1,13,"Earth is a planet.
Phobos is a",-0.0029296875,-0.0078125,False,1,3.1943540573120117,3.1912710666656494,-0.0030829906463623047,0.00017437752103433013
L0.H1,14,"Earth is a planet.
Mercury is a",0.0009765625,0.0,False,1,1.1486059427261353,1.14370596408844,-0.0048999786376953125,-5.755596066592261e-05
L0.H1,15,"Earth is a planet.
Regulus is a",-0.007568359375,-0.03125,False,1,3.0374107360839844,3.0593903064727783,0.021979570388793945,0.00025952543364837766
L0.H1,16,"Earth is a planet.
Deimos is a",-0.0029296875,-0.0078125,False,1,2.7552807331085205,2.748960494995117,-0.00632023811340332,0.00023523965501226485
L0.H1,17,"Earth is a planet.
Venus is a",0.005859375,0.015625,False,1,2.188109874725342,2.176676034927368,-0.011433839797973633,2.4418914108537138e-05
L0.H1,18,"Earth is a planet.
Ganymede is a",-0.00146484375,-0.0078125,False,1,2.5526793003082275,2.5542333126068115,0.0015540122985839844,3.058635047636926e-05
L0.H1,19,"Earth is a planet.
Uranus is a",0.00341796875,0.0,False,1,1.2364872694015503,1.2323716878890991,-0.004115581512451172,-0.00035919350921176374
L0.H1,20,"Earth is a planet.
Deneb is a",-0.007080078125,-0.0234375,False,1,2.5301902294158936,2.541168451309204,0.010978221893310547,0.00018267759878654033
L0.H1,21,"Earth is a planet.
Callisto is a",-0.00439453125,-0.015625,False,1,2.023972272872925,2.0384230613708496,0.014450788497924805,0.0005397377535700798
L0.H1,22,"Earth is a planet.
Procyon is a",-0.006591796875,-0.03125,False,1,3.240971565246582,3.2486000061035156,0.007628440856933594,0.00034987396793439984
L0.H1,23,"Earth is a planet.
Io is a",0.00146484375,0.0078125,False,1,2.676722526550293,2.6701059341430664,-0.0066165924072265625,7.759127038298175e-05
L0.H1,24,"Earth is a planet.
Arcturus is a",-0.00390625,-0.0078125,False,1,2.375012159347534,2.382906436920166,0.007894277572631836,0.00036663649370893836
L0.H1,25,"Earth is a planet.
Rhea is a",-0.002685546875,-0.0078125,False,1,3.4962642192840576,3.489546060562134,-0.006718158721923828,-0.0001419307809555903
L0.H1,26,"Earth is a planet.
Cassiopeia is a",0.00244140625,0.0078125,False,1,3.259800672531128,3.2586140632629395,-0.0011866092681884766,0.00016635938663966954
L0.H2,0,"Earth is a planet.
Sun is a",-0.005859375,-0.078125,False,1,0.9316998720169067,0.9626173377037048,0.030917465686798096,0.0001716079714242369
L0.H2,1,"Earth is a planet.
Cygnus X-1 is a",-0.0029296875,-0.0625,False,1,4.00606632232666,4.04707145690918,0.04100513458251953,0.0016593298641964793
L0.H2,2,"Earth is a planet.
Triton is a",0.002197265625,-0.03125,False,1,3.0459084510803223,3.0802652835845947,0.03435683250427246,0.0004833016428165138
L0.H2,3,"Earth is a planet.
Mars is a",0.00341796875,0.015625,False,1,2.3795838356018066,2.3658225536346436,-0.013761281967163086,0.0005444944254122674
L0.H2,4,"Earth is a planet.
Milky Way is a",-0.005615234375,-0.03125,False,1,2.347846269607544,2.3450987339019775,-0.0027475357055664062,8.00150737632066e-05
L0.H2,5,"Earth is a planet.
Sirius is a",-0.00830078125,-0.046875,False,1,2.2075181007385254,2.246934413909912,0.03941631317138672,0.00035177081008441746
L0.H2,6,"Earth is a planet.
Halley is a",-0.0169677734375,-0.1796875,True,2,5.3434271812438965,5.485655307769775,0.1422281265258789,0.0033616647124290466
L0.H2,7,"Earth is a planet.
Andromeda is a",-0.009765625,-0.078125,False,1,3.306943416595459,3.3877158164978027,0.08077239990234375,0.0011473350459709764
L0.H2,8,"Earth is a planet.
Vega is a",-0.014404296875,-0.0859375,False,1,2.9660632610321045,3.030118703842163,0.0640554428100586,0.0009807333117350936
L0.H2,9,"Earth is a planet.
Neptune is a",-0.03369140625,-0.0625,False,1,1.4589310884475708,1.5009713172912598,0.042040228843688965,0.003028484061360359
L0.H2,10,"Earth is a planet.
Betelgeuse is a",-0.0009765625,-0.03125,False,1,2.380758285522461,2.3992743492126465,0.018516063690185547,0.00041045702528208494
L0.H2,11,"Earth is a planet.
Enceladus is a",-0.0107421875,-0.0625,False,1,2.842893600463867,2.9099299907684326,0.06703639030456543,0.0011728419922292233
L0.H2,12,"Earth is a planet.
Saturn is a",0.00244140625,0.015625,False,1,2.010709285736084,1.9945868253707886,-0.01612246036529541,1.7271668184548616e-06
L0.H2,13,"Earth is a planet.
Phobos is a",-0.00146484375,-0.03125,False,1,3.1943540573120117,3.2274510860443115,0.033097028732299805,0.0005320273339748383
L0.H2,14,"Earth is a planet.
Mercury is a",-0.00048828125,-0.015625,False,1,1.1486059427261353,1.1517170667648315,0.003111124038696289,0.00013094388123136014
L0.H2,15,"Earth is a planet.
Regulus is a",-0.010986328125,-0.1171875,False,1,3.0374107360839844,3.141329765319824,0.10391902923583984,0.0008238631999120116
L0.H2,16,"Earth is a planet.
Deimos is a",0.021240234375,0.0625,False,1,2.7552807331085205,2.7166647911071777,-0.03861594200134277,0.0017919793026521802
L0.H2,17,"Earth is a planet.
Venus is a",-0.00537109375,-0.015625,False,1,2.188109874725342,2.1874330043792725,-0.0006768703460693359,0.00017541693523526192
L0.H2,18,"Earth is a planet.
Ganymede is a",0.013671875,0.046875,False,1,2.5526793003082275,2.501819610595703,-0.050859689712524414,0.0010455657029524446
L0.H2,19,"Earth is a planet.
Uranus is a",-0.00927734375,0.015625,False,1,1.2364872694015503,1.2379634380340576,0.0014761686325073242,0.0004987409338355064
L0.H2,20,"Earth is a planet.
Deneb is a",-0.00244140625,-0.0625,False,1,2.5301902294158936,2.589949131011963,0.059758901596069336,0.0006039452855475247
L0.H2,21,"Earth is a planet.
Callisto is a",0.00830078125,0.03125,False,1,2.023972272872925,1.9845712184906006,-0.03940105438232422,0.0008147003827616572
L0.H2,22,"Earth is a planet.
Procyon is a",0.0048828125,-0.03125,False,1,3.240971565246582,3.2810192108154297,0.040047645568847656,0.000986943719908595
L0.H2,23,"Earth is a planet.
Io is a",-0.01416015625,-0.0546875,False,1,2.676722526550293,2.723229169845581,0.046506643295288086,0.0007160697714425623
