head,prompt_index,prompt,base_token_prob_delta,base_token_logit_delta,base_token_changed,base_token_rank_post,baseline_entropy,modified_entropy,entropy_delta,kl_divergence,donor_token_prob_delta,donor_token_prob_increase_rate,donor_token_logit_delta,donor_token_rank_pre,donor_token_rank_post,donor_token_rank_increased
L0.H0,0,The plural of child is,-0.00390625,-0.015625,False,1,4.159588813781738,4.164620399475098,0.005031585693359375,0.0003776922821998596,-1.1920928955078125e-07,-0.019417475728155338,-0.017578125,3831,3899,False
L0.H0,1,The plural of potato is,0.000244140625,-0.0078125,False,1,4.593749046325684,4.596584320068359,0.0028352737426757812,0.00012377525854390115,1.7881393432617188e-07,0.02097902097902098,0.01171875,2751,2728,True
L0.H0,2,The plural of tooth is,0.0015869140625,0.015625,False,1,5.001948356628418,4.9941582679748535,-0.007790088653564453,3.0390729079954326e-05,2.980232238769531e-07,0.0078125,0.015625,1331,1326,True
L0.H0,3,The plural of egg is,0.017578125,0.0546875,False,1,3.296792984008789,3.2790122032165527,-0.017780780792236328,0.0010693254880607128,1.1920928955078125e-07,0.03225806451612903,0.0390625,4296,4195,True
L0.H0,4,The plural of datum is,-0.0029296875,-0.0078125,False,1,4.023129463195801,4.023435115814209,0.0003056526184082031,0.0002931526396423578,-6.556510925292969e-07,-0.02127659574468085,-0.015625,1042,1058,False
L0.H0,5,The plural of dog is,0.00439453125,0.0078125,False,1,3.6112172603607178,3.6053991317749023,-0.00581812858581543,0.00024433599901385605,-5.960464477539063e-08,-0.017543859649122806,-0.01171875,4450,4505,False
L0.H0,6,The plural of city is,0.001953125,0.0078125,False,1,4.376223564147949,4.370187759399414,-0.006035804748535156,1.6750433132983744e-05,1.2516975402832031e-06,0.03343949044585987,0.03515625,1087,1056,True
L0.H0,7,The plural of series is,-0.0048828125,-0.046875,False,1,3.1564769744873047,3.192863941192627,0.036386966705322266,-7.923925295472145e-05,1.0132789611816406e-06,0.02526002971768202,-0.01171875,707,706,True
L0.H0,8,The plural of goose is,0.0064697265625,0.046875,False,1,4.204494953155518,4.178174018859863,-0.026320934295654297,0.000298262108117342,1.1920928955078125e-07,0.03333333333333333,0.03515625,5114,4971,True
L0.H0,9,The plural of bacterium is,0.004150390625,0.0234375,False,1,3.703233003616333,3.676908016204834,-0.026324987411499023,0.0006471946835517883,0.0,0.0,0.0465087890625,18023,17940,True
L0.H0,10,The plural of tomato is,-0.00115966796875,0.0,False,1,4.557371139526367,4.545027732849121,-0.012343406677246094,0.0003681745147332549,-3.5762786865234375e-07,-0.016853932584269662,-0.0078125,1383,1389,False
L0.H0,11,The plural of mouse is,-0.0068359375,-0.0390625,False,1,2.9441981315612793,2.9905714988708496,0.04637336730957031,0.0005691442638635635,1.7881393432617188e-07,0.0066815144766146995,-0.01953125,853,859,False
L0.H0,12,The plural of book is,0.01123046875,0.046875,False,1,2.8573760986328125,2.8108534812927246,-0.04652261734008789,0.0009124758653342724,5.960464477539063e-08,0.041666666666666664,0.0625,6264,6062,True
L0.H0,13,The plural of fungus is,-0.010009765625,-0.0546875,False,1,2.985619068145752,3.0168709754943848,0.03125190734863281,0.0003566547529771924,-1.3828277587890625e-05,-0.019028871391076115,-0.046875,46,46,False
L0.H0,14,The plural of species is,0.0072021484375,0.0546875,False,1,4.790472984313965,4.748630523681641,-0.04184246063232422,0.0007626975420862436,0.0,0.0,0.01171875,6325,6270,True
L0.H0,15,The plural of phenomenon is,0.008544921875,0.0546875,False,1,4.8483428955078125,4.824568271636963,-0.02377462387084961,0.0005273064598441124,-5.960464477539063e-08,-0.021739130434782608,-0.021484375,7756,7796,False
L0.H0,16,The plural of wolf is,-0.002685546875,-0.0234375,False,1,3.9890122413635254,3.991645574569702,0.002633333206176758,0.00010113231837749481,-5.960464477539063e-08,-0.002976190476190476,-0.015625,1358,1356,True
L0.H0,17,The plural of fish is,0.00390625,0.0390625,False,1,4.407656669616699,4.3826904296875,-0.02496623992919922,0.0002938661491498351,0.0,0.0,0.021484375,10185,10115,True
L0.H0,18,The plural of nucleus is,-0.00634765625,-0.0625,True,2,4.800887107849121,4.796871662139893,-0.004015445709228516,0.0007305378094315529,5.960464477539063e-08,0.1,0.009765625,13344,12894,True
L0.H0,19,The plural of deer is,-0.001953125,-0.0078125,False,1,4.2914042472839355,4.295714855194092,0.00431060791015625,9.912808309309185e-05,0.0,0.0,-0.0205078125,26213,26188,True
L0.H0,20,The plural of shelf is,0.004638671875,0.015625,False,1,4.099948406219482,4.103859901428223,0.003911495208740234,0.00029529212042689323,5.364418029785156e-07,0.03296703296703297,0.02734375,1737,1698,True
L0.H0,21,The plural of knife is,-0.00634765625,-0.03125,False,1,3.743314266204834,3.7566328048706055,0.013318538665771484,0.0001527629792690277,-1.7881393432617188e-07,-0.012987012987012988,-0.0234375,1770,1799,False
L0.H0,22,The plural of cherry is,-0.00146484375,-0.0234375,False,1,3.919109582901001,3.9293367862701416,0.010227203369140625,0.00020232502720318735,1.2516975402832031e-06,0.03143712574850299,0.01171875,984,965,True
L0.H1,0,The plural of child is,0.001953125,0.0,False,1,4.159588813781738,4.156001567840576,-0.0035872459411621094,0.00011454627383500338,5.960464477539063e-08,0.009708737864077669,0.00390625,3831,3815,True
L0.H1,1,The plural of potato is,-0.00244140625,-0.015625,False,1,4.593749046325684,4.600879669189453,0.007130622863769531,0.0003485197084955871,1.7881393432617188e-07,0.02097902097902098,0.01953125,2751,2722,True
L0.H1,2,The plural of tooth is,0.0108642578125,0.0859375,False,1,5.001948356628418,4.961922645568848,-0.04002571105957031,0.0007019611075520515,8.344650268554688e-07,0.021875,0.05078125,1331,1301,True
L0.H1,3,The plural of egg is,0.003662109375,0.0390625,False,1,3.296792984008789,3.2650909423828125,-0.03170204162597656,0.00013445504009723663,-1.1920928955078125e-07,-0.03225806451612903,-0.0078125,4296,4330,False
L0.H1,4,The plural of datum is,-0.0001220703125,-0.0234375,False,1,4.023129463195801,4.038880348205566,0.015750885009765625,5.19466120749712e-05,-1.7881393432617188e-07,-0.005802707930367505,-0.02734375,1042,1053,False
L0.H1,5,The plural of dog is,0.001220703125,0.0078125,False,1,3.6112172603607178,3.606302499771118,-0.004914760589599609,0.00019983583479188383,0.0,0.0,0.005859375,4450,4446,True
L0.H1,6,The plural of city is,0.002685546875,0.0,False,1,4.376223564147949,4.366491794586182,-0.009731769561767578,5.948680336587131e-05,1.7881393432617188e-07,0.004777070063694267,-0.00390625,1087,1078,True
L0.H1,7,The plural of series is,-0.00537109375,-0.046875,False,1,3.1564769744873047,3.19454288482666,0.03806591033935547,-3.970850957557559e-05,2.3245811462402344e-06,0.05794947994056464,0.01953125,707,683,True
L0.H1,8,The plural of goose is,-0.0020751953125,-0.0078125,False,1,4.204494953155518,4.2024455070495605,-0.0020494461059570312,8.805534162092954e-05,0.0,0.0,-0.009765625,5114,5109,True
L0.H1,9,The plural of bacterium is,0.0,-0.0078125,False,1,3.703233003616333,3.721409320831299,0.01817631721496582,0.00025393255054950714,0.0,0.0,-0.001708984375,18023,18166,False
L0.H1,10,The plural of tomato is,6.103515625e-05,0.0078125,False,1,4.557371139526367,4.555452346801758,-0.001918792724609375,8.340022759512067e-06,-4.76837158203125e-07,-0.02247191011235955,-0.015625,1383,1399,False
L0.H1,11,The plural of mouse is,-0.00146484375,-0.0078125,False,1,2.9441981315612793,2.9477450847625732,0.0035469532012939453,0.00023387798864860088,-2.980232238769531e-07,-0.011135857461024499,-0.015625,853,859,False
L0.H1,12,The plural of book is,-0.00048828125,-0.015625,False,1,2.8573760986328125,2.8630712032318115,0.0056951045989990234,-0.00013810142991133034,0.0,0.0,-0.013671875,6264,6296,False
